,x1,y1,Mean,Mean_uncer,sigma,sigma_uncer,A,A_uncer
0,200,3300,3418.3571156657817,0.10759488843126543,12.133028186717892,0.011582155816852353,324.1762002486833,6.204109441485821
1,300,3300,3418.3221828274286,0.09033173681057834,9.773552715728597,0.008155554811971673,403.9846981051362,10.455806856670991
2,400,3300,3418.8029230526763,0.08506352463205599,8.837881673450623,0.007231184256935354,444.16733974044644,13.694400136775288
3,500,3300,3423.1600130811407,0.0927372269739519,9.276171725768055,0.008653133872517822,385.77720305384304,11.242717328555337
4,600,3300,3429.98787839253,0.09482185919329304,9.912864822005925,0.009006690538689957,308.2845906080248,6.523881580304455
5,700,3300,3435.1543894219317,0.1732321034072601,11.437921305491876,0.030553244250099473,94.82562928911581,1.5465379286533243
6,800,3300,3436.680082624184,0.10387887074842507,9.432799189922374,0.010787063427012614,232.95219883264753,4.910482158477907
7,900,3300,3432.890228480258,0.06242054182655958,8.769165675832069,0.003909138625220364,395.4930567112084,5.976521910852229
8,1000,3300,3438.795562261149,0.05671563852725504,-9.043616985467603,0.003217207418482308,413.2138177449401,5.036701933787807
9,200,3400,3418.5214658503046,0.08415775451790947,12.21279365848088,0.007084295800017943,310.78040038684725,3.4399040751423327
10,300,3400,3418.8652897500547,0.09249881849621051,10.198540450085881,0.008550477213878714,385.6429702884882,9.168991517670902
11,400,3400,3419.373498068285,0.07398452994557306,9.186221825264088,0.005472789406131666,419.60860350078633,8.54407448043632
12,500,3400,3421.97215414529,0.06763699131824782,8.58113075004608,0.0045531624063049865,449.7347831104609,9.45136319019624
13,600,3400,3423.6787959991366,0.06429104493010639,8.444028705221816,0.004148586619215132,448.31535555863996,8.759755497058682
14,700,3400,3423.8544937835145,0.09665041291380767,8.549970457162365,0.009327605007242728,336.453195421088,10.84247031647037
15,800,3400,3429.8653413925013,0.08837459570071976,9.710853498976004,0.0077792027649858835,316.1511525872454,6.190504827342135
16,900,3400,3430.2152990635986,0.06126375573683583,8.773757815445778,0.0037540070043998973,426.7358927035712,6.68071816487989
17,1000,3400,3434.5430760292124,0.05184872876903533,8.695765925653218,0.0026927708347992394,448.2162139523183,5.376266025893266
18,200,3500,3417.6289362170337,0.09716274476508446,11.728983694964453,0.009442859680576728,331.2373848113972,5.6471741036025085
