,x1,y1,Mean,Mean_uncer,sigma,sigma_uncer,A,A_uncer
43,2200,4100,3410.2740855787947,0.09377844480419467,11.78043800016602,0.008773602957399262,326.59350578931367,5.06293417634518
44,2300,4100,3409.698823371456,0.11042212160615157,15.190125956899054,0.012188598997161128,253.96992807157318,2.5457496617706608
45,1900,4200,3413.052601115299,0.07223776886806677,10.040362345001288,0.005204298542061149,388.71411981008174,5.834810255150034
46,2000,4200,3409.7005794961196,0.08296039334105378,9.91677694016718,0.006874332014005911,395.95486377737626,8.214886065994568
47,2100,4200,3409.9471012103795,0.08264895476930419,11.594815466333296,0.006860945468535406,326.45219632777014,4.09459032691894
48,2200,4200,3408.986161450236,0.09073052876901198,12.391965861083095,0.008217928973957551,314.4440377926086,3.9659971157260583
49,2300,4200,3408.0799521698036,0.15054895860342554,17.240480437237316,0.02266098037448798,222.77638142747057,2.837899503657626
50,1900,4300,3413.231110883514,0.07858573014801089,11.927358892497372,0.006205114029512008,325.238358732893,3.4603828813160358
51,2000,4300,3410.8333497681,0.10845641306042761,12.221975376270525,0.011774020588834777,319.92140864446037,6.057883032098285
52,2100,4300,3412.311646957209,0.1125262652230358,14.560935333021986,0.012657615374391064,253.81405450099385,2.8872953177552585
53,2200,4300,3409.349708011551,0.0967899361888244,14.694280564380476,0.00937129638153319,265.81798826893225,2.2994187316046246
54,2300,4300,3408.605592345523,0.18328048666262647,17.54482530624541,0.03360615304788909,217.39019815021487,3.874286085214542
55,1900,4400,3411.8702089156604,0.13736014098654126,14.720124340578518,0.018895222389126335,268.2720106460188,4.704111774355591
56,2000,4400,3410.458094018535,0.12101968878735263,16.053579610144826,0.014625541184748436,243.15081502663904,2.5162314632512595
57,2100,4400,3410.5838436465465,0.1964818936832664,21.6561843831165,0.038561666524484665,180.62390643156928,2.011543467147497
58,2200,4400,3409.5135617976475,0.2677811288313565,26.379553841856957,0.07174943210597128,148.30216406718966,1.6990190512270413
